id,clinic_id,poster_id,"type","starts_at","ends_at","created_at","updated_at"
1616,188,9,"Int","2017-12-01",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1617,188,9,"Int","2017-12-01",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1618,188,9,"Int","2017-12-01",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1619,188,4,"Int","2017-12-01",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1620,189,4,"Int","2019-01-10",NULL,"2019-06-11 14:09:49","2019-07-02 11:56:58"
1621,189,4,"Int","2019-01-10",NULL,"2019-06-11 14:09:49","2019-07-02 11:56:59"
1622,190,4,"Int","2019-01-10",NULL,"2019-06-11 14:09:49","2019-07-02 11:51:54"
1623,190,4,"Int","2019-01-10",NULL,"2019-06-11 14:09:49","2019-07-02 11:51:55"
1624,190,4,"Int","2019-01-10",NULL,"2019-06-11 14:09:49","2019-07-02 11:51:55"
1625,190,4,"Int","2019-01-10",NULL,"2019-06-11 14:09:49","2019-07-02 11:51:55"
1626,192,4,"Int","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:05:41"
1627,192,4,"Int","2018-12-20","2019-12-31","2019-06-11 14:09:49","2020-01-09 11:35:33"
1628,192,4,"Int","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:05:45"
1629,193,9,"Office Int","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:01:05"
1630,193,9,"Office Int","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:01:06"
1631,193,9,"Int","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:01:11"
1632,193,9,"Ext","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:01:07"
1633,193,9,"Int","2018-12-20",NULL,"2019-06-11 14:09:49","2019-07-02 12:01:09"
1634,194,5,"Office Int","2015-03-26",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1635,194,8,"Int","2015-03-26",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1636,194,10,"Int","2015-03-26",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1637,194,5,"Int","2015-03-26",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1638,194,5,"Int","2015-03-26",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1639,195,5,"Office Int","2016-07-18",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:57"
1640,195,5,"Int","2016-07-18",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1641,195,5,"Int","2016-07-18",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1642,195,10,"Office Int","2016-07-18",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1643,195,10,"Office Int","2016-07-18",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1644,195,10,"Office Int","2016-07-18",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1645,196,4,"Office Int","2018-12-11",NULL,"2019-06-11 14:09:49","2019-07-02 12:16:18"
1646,196,4,"Int","2018-12-11",NULL,"2019-06-11 14:09:49","2019-07-02 12:16:19"
1647,197,4,"Int","2018-12-11",NULL,"2019-06-11 14:09:49","2019-07-02 12:12:58"
1648,197,4,"Int","2018-12-11",NULL,"2019-06-11 14:09:49","2019-07-02 12:13:02"
1649,197,4,"Int","2018-12-11",NULL,"2019-06-11 14:09:49","2019-07-02 12:13:02"
1650,198,5,"Int","2016-05-13",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1651,198,5,"Int","2016-05-13",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1652,198,5,"Int","2016-05-13",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1653,198,5,"Int","2016-05-13",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1654,199,1,"Int","2014-07-14","2019-11-17","2019-06-11 14:09:49","2019-11-05 11:52:29"
1655,199,1,"Int","2014-07-14",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1656,199,5,"Int","2014-07-14",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1657,199,5,"Ext","2014-07-14","2019-11-18","2019-06-11 14:09:49","2019-11-05 11:51:10"
1658,199,5,"Int","2014-07-14","2019-11-17","2019-06-11 14:09:49","2019-11-05 11:51:26"
1659,199,5,"Int","2014-07-14","2019-11-17","2019-06-11 14:09:49","2019-11-05 11:49:44"
1660,199,5,"Ext","2014-07-14",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1661,199,5,"Int","2014-07-14",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1662,199,5,"Int","2014-07-14","2019-11-17","2019-06-11 14:09:49","2019-11-05 11:50:42"
1663,200,9,"Int","2017-05-22",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1664,200,4,"Int","2017-05-22",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1665,200,9,"Int","2017-05-22",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1666,200,9,"Int","2017-05-22",NULL,"2019-06-11 14:09:49","2019-06-25 11:55:58"
1667,201,9,"Office Int","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:47"
1668,201,9,"Office Int","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:50"
1669,201,9,"Int","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:53"
1670,201,9,"Ext","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:51"
1671,201,9,"Int","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:52"
1672,201,9,"Ext","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:53"
1673,201,9,"Int","2018-12-18",NULL,"2019-06-11 14:09:49","2019-07-02 12:27:54"
1674,202,4,"Int","2018-12-18",NULL,"2019-06-11 14:09:50","2019-07-02 12:19:45"
1675,202,4,"Office Int","2018-12-18",NULL,"2019-06-11 14:09:50","2019-07-02 12:19:48"
1676,202,4,"Office Int","2018-12-18",NULL,"2019-06-11 14:09:50","2019-07-02 12:19:51"
1677,203,1,"Int","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1678,203,1,"Int","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1679,203,1,"Ext","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1680,203,1,"Int","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1681,203,1,"Int","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1682,203,1,"Ext","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1683,203,1,"Int","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1684,203,1,"Int","2014-06-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1685,204,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:19:27"
1686,204,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:19:27"
1687,205,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:14:41"
1688,205,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:14:40"
1689,207,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:08:54"
1690,207,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:08:55"
1691,207,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:50","2019-07-02 13:09:01"
1692,208,7,"Int","2018-10-01",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1693,208,7,"Office Int","2018-10-01",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1694,209,4,"Int","2018-04-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1695,209,4,"Int","2018-04-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1696,209,4,"Int","2018-04-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1697,210,4,"Ext","2018-07-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1698,210,4,"Int","2018-07-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1699,210,4,"Int","2018-07-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1700,210,4,"Int","2018-07-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1701,210,4,"Int","2018-07-02",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1702,211,4,"Office Int","2018-03-12",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1703,211,4,"Int","2018-03-12",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1704,211,9,"Int","2018-03-12",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1705,214,4,"Int","2018-10-20",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1706,214,4,"Int","2018-10-20",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1707,214,4,"Int","2018-10-20",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1708,214,9,"Int","2018-10-20",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1709,214,9,"Int","2018-10-20",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1710,215,4,"Int","2018-11-15",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1711,215,4,"Int","2018-11-15",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1712,215,4,"Int","2018-11-15",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1713,215,4,"Int","2018-11-15",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1714,216,4,"Int","2018-11-24",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1715,216,4,"Int","2018-11-24",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1716,216,4,"Int","2018-11-24",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1717,217,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1718,217,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1719,217,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1720,217,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1721,218,4,"Int","2018-12-17",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1722,218,4,"Int","2018-12-17",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1723,219,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1724,219,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1725,219,4,"Int","2018-12-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1726,221,4,"Int","2019-01-18",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1727,221,4,"Int","2019-01-18",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1728,221,4,"Int","2019-01-18",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1729,222,4,"Int","2019-02-25",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1730,222,4,"Office Int","2019-02-25",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1731,222,9,"Int","2019-02-25",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1732,223,4,"Int","2019-03-27",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1733,224,4,"Int","2019-04-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1734,224,4,"Int","2019-04-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1735,224,4,"Int","2019-04-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1736,224,4,"Int","2019-04-03",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1737,225,4,"Int","2019-04-25",NULL,"2019-06-11 14:09:50","2019-06-25 11:55:58"
1738,38,5,"Int","2014-07-07",NULL,"2019-06-11 15:45:31","2019-06-25 11:55:58"
1739,54,5,"Int","2014-02-06",NULL,"2019-06-11 15:46:26","2019-06-25 11:55:58"
1740,54,5,"Int","2014-02-06",NULL,"2019-06-11 15:46:47","2019-06-25 11:55:58"
1742,69,5,"Int","2014-03-13",NULL,"2019-06-11 15:49:04","2019-06-25 11:55:58"
1744,137,7,"Int","2018-12-11",NULL,"2019-06-11 15:53:10","2019-07-02 09:32:37"
1745,213,4,"Ext","2018-10-01",NULL,"2019-06-11 16:04:39","2019-06-25 11:55:58"
1746,213,4,"Int","2018-10-01",NULL,"2019-06-11 16:05:07","2019-06-25 11:55:58"
1747,213,4,"Ext","2018-10-01",NULL,"2019-06-11 16:05:31","2019-06-25 11:55:58"
1748,213,4,"Int","2018-10-01",NULL,"2019-06-11 16:05:55","2019-06-25 11:55:58"
1749,213,4,"Ext","2018-10-01",NULL,"2019-06-11 16:06:17","2019-06-25 11:55:58"
1750,213,4,"Int","2018-10-01",NULL,"2019-06-11 16:06:33","2019-06-25 11:55:58"
1751,213,4,"Ext","2018-10-01",NULL,"2019-06-11 16:06:54","2019-06-25 11:55:58"
1752,213,4,"Int","2018-10-01",NULL,"2019-06-11 16:07:11","2019-06-25 11:55:58"
1753,226,9,"Ext","2019-05-27",NULL,"2019-06-11 16:11:09","2019-06-25 11:55:58"
1754,226,9,"Int","2019-05-27",NULL,"2019-06-11 16:11:27","2019-06-25 11:55:58"
1755,226,9,"Ext","2019-05-27",NULL,"2019-06-11 16:11:50","2019-06-25 11:55:58"
1756,226,9,"Int","2019-05-27",NULL,"2019-06-11 16:12:07","2019-06-25 11:55:58"
1757,226,9,"Ext","2019-05-27",NULL,"2019-06-11 16:12:30","2019-06-25 11:55:58"
1758,226,9,"Int","2019-05-27",NULL,"2019-06-11 16:12:48","2019-06-25 11:55:58"
1759,182,5,"Ext","2014-05-01",NULL,"2019-06-11 16:18:02","2019-06-25 11:55:58"
1760,182,5,"Int","2014-05-01",NULL,"2019-06-11 16:18:23","2019-06-25 11:55:58"
1761,182,5,"Ext","2014-05-01",NULL,"2019-06-11 16:18:51","2019-06-25 11:55:58"
1762,182,5,"Int","2014-05-01",NULL,"2019-06-11 16:19:07","2019-06-25 11:55:58"
1763,182,5,"Ext","2014-05-01",NULL,"2019-06-11 16:19:26","2019-06-25 11:55:58"
1764,182,5,"Int","2014-05-01",NULL,"2019-06-11 16:19:43","2019-06-25 11:55:58"
1765,182,5,"Ext","2014-05-01",NULL,"2019-06-11 16:20:03","2019-06-25 11:55:58"
1766,182,5,"Int","2014-05-01",NULL,"2019-06-11 16:20:25","2019-06-25 11:55:58"
1767,227,9,"Ext","2019-06-24",NULL,"2019-06-11 16:21:08","2019-06-25 11:55:58"
1768,227,9,"Int","2019-06-24",NULL,"2019-06-11 16:21:23","2019-06-25 11:55:58"
1769,227,9,"Ext","2019-06-24",NULL,"2019-06-11 16:21:47","2019-06-25 11:55:58"
1770,227,9,"Int","2019-06-24",NULL,"2019-06-11 16:22:05","2019-06-25 11:55:58"
1771,227,9,"Ext","2019-06-24",NULL,"2019-06-11 16:22:25","2019-06-25 11:55:58"
1772,227,9,"Int","2019-06-24",NULL,"2019-06-11 16:22:42","2019-06-25 11:55:58"
1773,227,4,"Ext","2019-06-24",NULL,"2019-06-11 16:23:01","2019-06-25 11:55:58"
1774,227,4,"Int","2019-06-24",NULL,"2019-06-11 16:23:18","2019-06-25 11:55:58"
1775,227,4,"Ext","2019-06-24",NULL,"2019-06-11 16:23:35","2019-06-25 11:55:58"
1776,227,4,"Int","2019-06-24",NULL,"2019-06-11 16:24:17","2019-06-25 11:55:59"
1777,99,10,"Ext","2015-06-01",NULL,"2019-06-27 17:14:05","2019-06-27 17:14:05"
1778,99,10,"Int","2015-06-01",NULL,"2019-06-27 17:14:31","2019-06-27 17:14:31"
1779,99,10,"Ext","2015-06-01",NULL,"2019-06-27 17:16:13","2019-06-27 17:16:13"
1780,99,10,"Ext","2015-06-01",NULL,"2019-06-27 17:16:51","2019-06-27 17:16:51"
1781,99,10,"Ext","2015-06-01",NULL,"2019-06-27 17:17:10","2019-06-27 17:17:10"
1782,99,10,"Int","2015-06-01",NULL,"2019-06-27 17:17:47","2019-06-27 17:17:47"
1783,99,10,"Ext","2015-06-01",NULL,"2019-06-27 17:18:06","2019-06-27 17:18:06"
1784,99,10,"Int","2015-06-01",NULL,"2019-06-27 17:18:23","2019-06-27 17:18:23"
1785,1,1,"Ext","2014-05-05","2018-11-14","2019-07-01 11:53:09","2019-12-31 10:55:50"
1786,1,1,"Int","2014-05-05","2018-11-14","2019-07-01 12:11:49","2019-07-01 12:31:53"
1787,1,1,"Ext","2014-05-05","2018-11-14","2019-07-01 12:20:07","2019-07-01 12:31:54"
1788,1,1,"Int","2014-05-05","2018-11-14","2019-07-01 12:21:01","2019-07-01 12:31:51"
1789,1,1,"Ext","2014-05-05","2018-11-14","2019-07-01 12:22:13","2019-07-01 12:31:50"
1790,1,1,"Int","2014-05-05","2018-11-14","2019-07-01 12:22:29","2019-07-01 12:31:50"
1791,1,1,"Ext","2014-05-05","2018-11-14","2019-07-01 12:23:00","2019-07-01 12:31:53"
1792,1,1,"Int","2014-05-05","2018-11-14","2019-07-01 12:23:17","2019-07-01 12:31:47"
1793,1,5,"Ext","2014-05-05","2018-11-14","2019-07-01 12:23:40","2019-07-01 12:31:49"
1794,1,5,"Int","2014-05-05","2018-11-14","2019-07-01 12:23:59","2019-07-01 12:31:49"
1795,12,20,"Ext","2014-01-23","2019-01-08","2019-07-01 12:27:14","2019-07-01 12:31:02"
1796,12,20,"Int","2014-01-23","2019-01-08","2019-07-01 12:27:39","2019-07-01 12:31:02"
1797,12,20,"Ext","2014-01-23","2019-01-08","2019-07-01 12:28:00","2019-07-01 12:31:01"
1798,12,20,"Int","2014-01-23","2019-01-08","2019-07-01 12:28:23","2019-07-01 12:30:59"
1799,12,20,"Ext","2014-01-23","2019-01-08","2019-07-01 12:28:48","2019-07-01 12:30:58"
1800,12,20,"Int","2014-01-23","2019-01-08","2019-07-01 12:29:09","2019-07-01 12:30:58"
1801,12,20,"Ext","2014-01-23","2019-01-08","2019-07-01 12:29:29","2019-07-01 12:30:57"
1802,12,20,"Int","2014-01-23","2019-01-08","2019-07-01 12:29:48","2019-07-01 12:30:58"
1803,13,5,"Ext","2014-08-27","2018-12-19","2019-07-01 12:33:34","2019-07-01 12:35:32"
1804,13,5,"Int","2014-08-27","2018-12-19","2019-07-01 12:33:51","2019-07-01 12:35:34"
1805,13,5,"Ext","2014-08-27","2018-12-19","2019-07-01 12:34:09","2019-07-01 12:35:31"
1806,13,5,"Int","2014-08-27","2018-12-19","2019-07-01 12:34:26","2019-07-01 12:35:33"
1807,13,5,"Ext","2014-08-27","2018-12-19","2019-07-01 12:34:45","2019-07-01 12:35:31"
1808,13,5,"Int","2014-08-27","2018-12-19","2019-07-01 12:35:01","2019-07-01 12:35:32"
1809,17,1,"Ext","2014-07-15","2018-12-17","2019-07-01 12:39:19","2019-07-09 11:28:30"
1810,17,1,"Int","2014-07-15","2018-12-17","2019-07-01 12:39:36","2019-07-09 11:28:29"
1811,17,1,"Ext","2014-07-15","2018-12-17","2019-07-01 12:39:53","2019-07-09 11:28:31"
1812,17,1,"Int","2014-07-15","2018-12-17","2019-07-01 12:40:10","2019-07-09 11:28:31"
1813,17,1,"Ext","2014-07-15","2018-12-17","2019-07-01 12:40:26","2019-07-09 11:28:34"
1814,17,1,"Int","2014-07-15","2018-12-17","2019-07-01 12:40:43","2019-07-09 11:28:33"
1815,17,1,"Ext","2014-07-15","2018-12-17","2019-07-01 12:41:11","2019-07-09 11:28:34"
1816,17,1,"Int","2014-07-15","2018-12-17","2019-07-01 12:41:28","2019-07-09 11:28:31"
1817,17,5,"Ext","2014-07-15","2018-12-17","2019-07-01 12:41:51","2019-07-09 11:28:34"
1818,17,5,"Int","2014-07-15","2018-12-17","2019-07-01 12:42:10","2019-07-09 11:28:35"
1819,17,5,"Ext","2014-07-15","2018-12-17","2019-07-01 12:42:29","2019-07-09 11:28:36"
1820,17,5,"Int","2014-07-15","2018-12-17","2019-07-01 12:42:46","2019-07-09 11:28:36"
1821,22,5,"Ext","2014-03-01","2018-11-19","2019-07-01 12:44:15","2019-07-01 12:47:39"
1822,22,5,"Int","2014-03-01","2018-11-19","2019-07-01 12:44:33","2019-07-01 12:47:38"
1823,22,5,"Ext","2014-03-01","2018-11-19","2019-07-01 12:44:52","2019-07-01 12:47:36"
1824,22,5,"Int","2014-03-01","2018-11-19","2019-07-01 12:45:14","2019-07-01 12:47:39"
1825,22,5,"Ext","2014-03-01","2018-11-19","2019-07-01 12:46:07","2019-07-01 12:47:39"
1826,22,5,"Int","2014-03-01","2018-11-19","2019-07-01 12:46:25","2019-07-01 12:47:35"
1827,22,5,"Ext","2014-03-01","2018-11-19","2019-07-01 12:46:42","2019-07-01 12:47:35"
1828,22,5,"Int","2014-03-01","2018-11-19","2019-07-01 12:47:04","2019-07-01 12:47:35"
1829,23,5,"Office Int","2015-12-28","2018-11-17","2019-07-01 12:49:20","2019-07-01 12:53:51"
1830,23,5,"Office Int","2015-12-28","2018-11-17","2019-07-01 12:49:39","2019-07-01 12:53:51"
1831,23,5,"Office Int","2015-12-28","2018-11-17","2019-07-01 12:49:57","2019-07-01 12:53:51"
1832,23,5,"Office Int","2015-12-28","2018-11-17","2019-07-01 12:50:16","2019-07-01 12:53:51"
1833,23,5,"Ext","2015-12-28","2018-11-17","2019-07-01 12:51:41","2019-07-01 12:53:47"
1834,23,5,"Int","2015-12-28","2018-11-17","2019-07-01 12:51:56","2019-07-01 12:53:50"
1835,23,5,"Office","2015-12-28","2018-11-17","2019-07-01 12:52:24","2019-07-01 12:53:48"
1836,23,5,"Office","2015-12-28","2018-11-17","2019-07-01 12:52:45","2019-07-01 12:53:47"
1837,23,5,"Office","2015-12-28","2018-11-17","2019-07-01 12:53:04","2019-07-01 12:53:47"
1838,23,5,"Office","2015-12-28","2018-11-17","2019-07-01 12:53:21","2019-07-01 12:53:46"
1839,24,8,"Office Int","2014-11-28","2018-11-18","2019-07-01 12:54:57","2019-07-01 12:57:11"
1840,24,8,"Office","2014-11-28","2018-11-18","2019-07-01 12:55:19","2019-07-01 12:57:09"
1841,24,10,"Ext","2014-11-28","2018-11-18","2019-07-01 12:55:43","2019-07-01 12:57:12"
1842,24,10,"Int","2014-11-28","2018-11-18","2019-07-01 12:56:02","2019-07-01 12:57:09"
1843,24,10,"Ext","2014-11-28","2018-11-18","2019-07-01 12:56:21","2019-07-01 12:57:12"
1844,24,10,"Int","2014-11-28","2018-11-18","2019-07-01 12:56:40","2019-07-01 12:57:11"
1845,26,5,"Ext","2014-07-30","2018-11-17","2019-07-01 12:58:53","2019-07-01 13:01:36"
1846,26,5,"Int","2014-07-30","2018-11-17","2019-07-01 12:59:12","2019-07-01 13:01:35"
1847,26,5,"Ext","2014-07-30","2018-11-17","2019-07-01 12:59:29","2019-07-01 13:01:34"
1848,26,5,"Ext","2014-07-30","2018-11-17","2019-07-01 12:59:54","2019-07-01 13:01:33"
1849,26,5,"Int","2014-07-30","2018-11-17","2019-07-01 13:00:14","2019-07-01 13:01:35"
1850,26,5,"Int","2014-07-30","2018-11-17","2019-07-01 13:00:31","2019-07-01 13:01:32"
1851,26,5,"Ext","2014-07-30","2018-11-17","2019-07-01 13:00:52","2019-07-01 13:01:32"
1852,26,5,"Int","2014-07-30","2018-11-17","2019-07-01 13:01:13","2019-07-01 13:01:32"
1853,25,5,"Office Int","2015-06-19","2018-11-18","2019-07-01 13:03:24","2019-07-01 13:05:53"
1854,25,5,"Office","2015-06-19","2018-11-18","2019-07-01 13:03:48","2019-07-01 13:05:53"
1855,25,5,"Ext","2015-06-19","2018-11-18","2019-07-01 13:04:05","2019-07-01 13:05:52"
1856,25,5,"Int","2015-06-19","2018-11-18","2019-07-01 13:04:23","2019-07-01 13:05:50"
1857,25,5,"Ext","2015-06-19","2018-11-18","2019-07-01 13:04:41","2019-07-01 13:05:48"
1858,25,5,"Int","2015-06-19","2018-11-18","2019-07-01 13:04:58","2019-07-01 13:05:52"
1859,27,5,"Ext","2014-06-10","2018-12-10","2019-07-01 13:06:58","2019-07-01 13:10:10"
1860,27,5,"Int","2014-06-10","2018-12-10","2019-07-01 13:07:18","2019-07-01 13:10:08"
1861,27,5,"Ext","2014-06-10","2018-12-10","2019-07-01 13:07:32","2019-07-01 13:10:07"
1862,27,5,"Int","2014-06-10","2018-12-10","2019-07-01 13:07:49","2019-07-01 13:10:10"
1863,27,5,"Ext","2014-06-10","2018-12-10","2019-07-01 13:08:06","2019-07-01 13:10:08"
1865,27,5,"Int","2014-06-10","2018-12-10","2019-07-01 13:09:05","2019-07-01 13:10:10"
1866,27,5,"Ext","2014-06-10","2018-12-10","2019-07-01 13:09:24","2019-07-01 13:10:06"
1867,27,5,"Int","2014-06-10","2018-12-10","2019-07-01 13:09:44","2019-07-01 13:10:07"
1868,34,2,"Ext","2013-04-01","2018-12-13","2019-07-01 13:11:32","2019-07-01 13:18:40"
1869,34,2,"Int","2013-04-01","2018-12-13","2019-07-01 13:11:54","2019-07-01 13:18:39"
1870,34,2,"Ext","2013-04-01","2018-12-13","2019-07-01 13:12:13","2019-07-01 13:18:40"
1871,34,2,"Int","2013-04-01","2018-12-13","2019-07-01 13:12:32","2019-07-01 13:17:58"
1872,34,2,"Ext","2013-04-01","2018-12-13","2019-07-01 13:12:52","2019-07-01 13:17:57"
1873,34,2,"Int","2013-04-01","2018-12-13","2019-07-01 13:13:11","2019-07-01 13:17:57"
1874,34,2,"Ext","2013-04-01","2018-12-13","2019-07-01 13:13:30","2019-07-01 13:17:56"
1875,34,2,"Int","2013-04-01","2018-12-13","2019-07-01 13:13:50","2019-07-01 13:17:55"
1876,34,2,"Ext","2013-04-01","2018-12-13","2019-07-01 13:14:16","2019-07-01 13:17:59"
1877,34,2,"Int","2013-04-01","2018-12-13","2019-07-01 13:14:34","2019-07-01 13:17:54"
1878,34,2,"Ext","2013-04-01","2018-12-13","2019-07-01 13:14:51","2019-07-01 13:17:52"
1879,34,2,"Int","2013-04-01","2018-12-13","2019-07-01 13:15:09","2019-07-01 13:17:50"
1880,34,20,"Ext","2013-04-01","2018-12-13","2019-07-01 13:15:30","2019-07-01 13:17:53"
1881,34,20,"Int","2013-04-01","2018-12-13","2019-07-01 13:16:10","2019-07-01 13:17:50"
1882,34,20,"Ext","2013-04-01","2018-12-13","2019-07-01 13:16:30","2019-07-01 13:17:51"
1883,34,20,"Int","2013-04-01","2018-12-13","2019-07-01 13:16:47","2019-07-01 13:17:49"
1884,34,20,"Ext","2013-04-01","2018-12-13","2019-07-01 13:17:05","2019-07-01 13:17:48"
1885,34,20,"Int","2013-04-01","2018-12-13","2019-07-01 13:17:24","2019-07-01 13:17:48"
1886,39,5,"Ext","2014-10-22","2019-01-11","2019-07-01 17:24:35","2019-07-01 17:29:06"
1887,39,5,"Int","2014-10-22","2019-01-11","2019-07-01 17:24:51","2019-07-01 17:29:06"
1888,39,8,"Office Int","2014-10-22","2019-01-11","2019-07-01 17:25:16","2019-07-01 17:29:05"
1889,39,8,"Office Int","2014-10-22","2019-01-11","2019-07-01 17:25:34","2019-07-01 17:29:05"
1890,39,8,"Ext","2014-10-22","2019-01-11","2019-07-01 17:25:54","2019-07-01 17:29:03"
